date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:33	244972/244972	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:31%20GMT	https://kayara-lua.my.canva.site/_assets/media/b71de3445108e01ca67200883d5b7cc0.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/b71de3445108e01ca67200883d5b7cc0.jpg	(from https://kayara-lua.my.canva.site/)
19:11:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:33%20GMT	http://kayara-lua.my.canva.site/_assets/media/cf45536952874b34fc898932a41a492c.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/cf45536952874b34fc898932a41a492c.png	(from https://kayara-lua.my.canva.site/)
19:11:35	533807/533807	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:33%20GMT	https://kayara-lua.my.canva.site/_assets/media/28b96c6a5ee01735764c8b8a4a08b10d.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/28b96c6a5ee01735764c8b8a4a08b10d.jpg	(from https://kayara-lua.my.canva.site/)
19:11:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:35%20GMT	http://kayara-lua.my.canva.site/_assets/media/2877017e138fa0446d5279b650724faa.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/2877017e138fa0446d5279b650724faa.svg	(from https://kayara-lua.my.canva.site/)
19:11:37	249044/249044	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:35%20GMT	https://kayara-lua.my.canva.site/_assets/media/cf45536952874b34fc898932a41a492c.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/cf45536952874b34fc898932a41a492c.png	(from https://kayara-lua.my.canva.site/)
19:11:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:37%20GMT	http://kayara-lua.my.canva.site/_assets/media/f32759f8a900237759cc438e639fcb16.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f32759f8a900237759cc438e639fcb16.png	(from https://kayara-lua.my.canva.site/)
19:11:39	2122/2122	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:37%20GMT	https://kayara-lua.my.canva.site/_assets/media/2877017e138fa0446d5279b650724faa.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/2877017e138fa0446d5279b650724faa.svg	(from https://kayara-lua.my.canva.site/)
19:11:39	11676/11676	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:39%20GMT	https://kayara-lua.my.canva.site/_assets/media/f32759f8a900237759cc438e639fcb16.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/f32759f8a900237759cc438e639fcb16.png	(from https://kayara-lua.my.canva.site/)
19:11:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:39%20GMT	http://kayara-lua.my.canva.site/_assets/media/3c3b091b6d07a9edcf4e60e6eed3607a.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3c3b091b6d07a9edcf4e60e6eed3607a.png	(from https://kayara-lua.my.canva.site/)
19:11:40	28286/28286	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:39%20GMT	https://kayara-lua.my.canva.site/_assets/media/3c3b091b6d07a9edcf4e60e6eed3607a.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3c3b091b6d07a9edcf4e60e6eed3607a.png	(from https://kayara-lua.my.canva.site/)
19:11:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:39%20GMT	http://kayara-lua.my.canva.site/_assets/media/0e446814d7e61c6e53498bffee3f44dd.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/0e446814d7e61c6e53498bffee3f44dd.png	(from https://kayara-lua.my.canva.site/)
19:11:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:40%20GMT	http://kayara-lua.my.canva.site/_assets/media/41a5eb8f51585d0e8e83a2373314e079.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/41a5eb8f51585d0e8e83a2373314e079.jpg	(from https://kayara-lua.my.canva.site/)
19:11:41	48154/48154	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:40%20GMT	https://kayara-lua.my.canva.site/_assets/media/0e446814d7e61c6e53498bffee3f44dd.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/0e446814d7e61c6e53498bffee3f44dd.png	(from https://kayara-lua.my.canva.site/)
19:11:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:41%20GMT	http://kayara-lua.my.canva.site/_assets/media/3b82113f9ba886b26fd7d8f5f1dcf8da.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3b82113f9ba886b26fd7d8f5f1dcf8da.jpg	(from https://kayara-lua.my.canva.site/)
19:11:43	133779/133779	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:41%20GMT	https://kayara-lua.my.canva.site/_assets/media/41a5eb8f51585d0e8e83a2373314e079.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/41a5eb8f51585d0e8e83a2373314e079.jpg	(from https://kayara-lua.my.canva.site/)
19:11:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:43%20GMT	http://kayara-lua.my.canva.site/_assets/media/44eeb6bc7ff0584ac31ce1825b05f3c9.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/44eeb6bc7ff0584ac31ce1825b05f3c9.jpg	(from https://kayara-lua.my.canva.site/)
19:11:44	520426/520426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:43%20GMT	https://kayara-lua.my.canva.site/_assets/media/3b82113f9ba886b26fd7d8f5f1dcf8da.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/3b82113f9ba886b26fd7d8f5f1dcf8da.jpg	(from https://kayara-lua.my.canva.site/)
19:11:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:44%20GMT	http://kayara-lua.my.canva.site/_assets/media/c4f72410124302f8a28af5bbc3aebcb1.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c4f72410124302f8a28af5bbc3aebcb1.png	(from https://kayara-lua.my.canva.site/)
19:11:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:45%20GMT	http://kayara-lua.my.canva.site/_assets/media/5f85567d9712df0d7facb99364f464f3.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/5f85567d9712df0d7facb99364f464f3.svg	(from https://kayara-lua.my.canva.site/)
19:11:47	29671/29671	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:45%20GMT	https://kayara-lua.my.canva.site/_assets/media/c4f72410124302f8a28af5bbc3aebcb1.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c4f72410124302f8a28af5bbc3aebcb1.png	(from https://kayara-lua.my.canva.site/)
19:11:47	1211659/1211659	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:44%20GMT	https://kayara-lua.my.canva.site/_assets/media/44eeb6bc7ff0584ac31ce1825b05f3c9.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/44eeb6bc7ff0584ac31ce1825b05f3c9.jpg	(from https://kayara-lua.my.canva.site/)
19:11:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:47%20GMT	http://kayara-lua.my.canva.site/_assets/media/a068419fa1ed15935048651467fe7daa.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/a068419fa1ed15935048651467fe7daa.png	(from https://kayara-lua.my.canva.site/)
19:11:49	634/634	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:11:47%20GMT	https://kayara-lua.my.canva.site/_assets/media/5f85567d9712df0d7facb99364f464f3.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/5f85567d9712df0d7facb99364f464f3.svg	(from https://kayara-lua.my.canva.site/)
19:11:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:49%20GMT	http://kayara-lua.my.canva.site/_assets/media/27301166f0c739518e9e55578afd6d8a.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/27301166f0c739518e9e55578afd6d8a.jpg	(from https://kayara-lua.my.canva.site/)
19:11:50	122943/122943	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:11:49%20GMT	https://kayara-lua.my.canva.site/_assets/media/a068419fa1ed15935048651467fe7daa.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/a068419fa1ed15935048651467fe7daa.png	(from https://kayara-lua.my.canva.site/)
19:11:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:50%20GMT	http://kayara-lua.my.canva.site/_assets/media/e288b7aecf3f85ff60d01f89d3912ea2.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e288b7aecf3f85ff60d01f89d3912ea2.jpg	(from https://kayara-lua.my.canva.site/)
19:11:51	103742/103742	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:50%20GMT	https://kayara-lua.my.canva.site/_assets/media/27301166f0c739518e9e55578afd6d8a.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/27301166f0c739518e9e55578afd6d8a.jpg	(from https://kayara-lua.my.canva.site/)
19:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:51%20GMT	http://kayara-lua.my.canva.site/_assets/media/938a2be4314a2c818877facfc1d9132c.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/938a2be4314a2c818877facfc1d9132c.jpg	(from https://kayara-lua.my.canva.site/)
19:11:53	345476/345476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:51%20GMT	https://kayara-lua.my.canva.site/_assets/media/e288b7aecf3f85ff60d01f89d3912ea2.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e288b7aecf3f85ff60d01f89d3912ea2.jpg	(from https://kayara-lua.my.canva.site/)
19:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:53%20GMT	http://kayara-lua.my.canva.site/_assets/media/c40eaf639c01c1563dd1303e1d62b217.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c40eaf639c01c1563dd1303e1d62b217.jpg	(from https://kayara-lua.my.canva.site/)
19:11:55	761627/761627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:53%20GMT	https://kayara-lua.my.canva.site/_assets/media/938a2be4314a2c818877facfc1d9132c.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/938a2be4314a2c818877facfc1d9132c.jpg	(from https://kayara-lua.my.canva.site/)
19:11:57	50809/50809	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:55%20GMT	https://kayara-lua.my.canva.site/_assets/media/c40eaf639c01c1563dd1303e1d62b217.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/c40eaf639c01c1563dd1303e1d62b217.jpg	(from https://kayara-lua.my.canva.site/)
19:11:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:55%20GMT	http://kayara-lua.my.canva.site/_assets/media/91156c872e4f238802a661a5f284f44a.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/91156c872e4f238802a661a5f284f44a.jpg	(from https://kayara-lua.my.canva.site/)
19:11:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:57%20GMT	http://kayara-lua.my.canva.site/_assets/media/ae123b17d16ccdf6f14cb70020b716ac.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/ae123b17d16ccdf6f14cb70020b716ac.jpg	(from https://kayara-lua.my.canva.site/)
19:11:59	160634/160634	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:57%20GMT	https://kayara-lua.my.canva.site/_assets/media/91156c872e4f238802a661a5f284f44a.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/91156c872e4f238802a661a5f284f44a.jpg	(from https://kayara-lua.my.canva.site/)
19:11:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:11:59%20GMT	http://kayara-lua.my.canva.site/_assets/media/e3a3c5eb5c029c97a6817cd91cb51683.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e3a3c5eb5c029c97a6817cd91cb51683.png	(from https://kayara-lua.my.canva.site/)
19:11:59	520563/520563	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:11:59%20GMT	https://kayara-lua.my.canva.site/_assets/media/ae123b17d16ccdf6f14cb70020b716ac.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/ae123b17d16ccdf6f14cb70020b716ac.jpg	(from https://kayara-lua.my.canva.site/)
19:12:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:00%20GMT	http://kayara-lua.my.canva.site/_assets/media/bd83c2ff6d5df22ec8bf90b71ccf30ee.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/bd83c2ff6d5df22ec8bf90b71ccf30ee.jpg	(from https://kayara-lua.my.canva.site/)
19:12:01	218418/218418	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:12:00%20GMT	https://kayara-lua.my.canva.site/_assets/media/e3a3c5eb5c029c97a6817cd91cb51683.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e3a3c5eb5c029c97a6817cd91cb51683.png	(from https://kayara-lua.my.canva.site/)
19:12:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:01%20GMT	http://kayara-lua.my.canva.site/_assets/media/7508162aa09de9b150c237bcd776af41.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7508162aa09de9b150c237bcd776af41.jpg	(from https://kayara-lua.my.canva.site/)
19:12:03	72384/72384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:12:01%20GMT	https://kayara-lua.my.canva.site/_assets/media/bd83c2ff6d5df22ec8bf90b71ccf30ee.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/bd83c2ff6d5df22ec8bf90b71ccf30ee.jpg	(from https://kayara-lua.my.canva.site/)
19:12:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:03%20GMT	http://kayara-lua.my.canva.site/_assets/media/60a4f1666ca20c9e7598b14c0bb51a43.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/60a4f1666ca20c9e7598b14c0bb51a43.jpg	(from https://kayara-lua.my.canva.site/)
19:12:05	278830/278830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:12:03%20GMT	https://kayara-lua.my.canva.site/_assets/media/7508162aa09de9b150c237bcd776af41.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7508162aa09de9b150c237bcd776af41.jpg	(from https://kayara-lua.my.canva.site/)
19:12:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:05%20GMT	http://kayara-lua.my.canva.site/_assets/media/8f49b7b71ec819d19f9c705471ee86ae.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/8f49b7b71ec819d19f9c705471ee86ae.svg	(from https://kayara-lua.my.canva.site/)
19:12:06	626765/626765	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Apr%202026%2022:12:05%20GMT	https://kayara-lua.my.canva.site/_assets/media/60a4f1666ca20c9e7598b14c0bb51a43.jpg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/60a4f1666ca20c9e7598b14c0bb51a43.jpg	(from https://kayara-lua.my.canva.site/)
19:12:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:06%20GMT	http://kayara-lua.my.canva.site/_assets/media/7372c744fbede6917d704015adafdf7a.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7372c744fbede6917d704015adafdf7a.png	(from https://kayara-lua.my.canva.site/)
19:12:07	1766/1766	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:12:06%20GMT	https://kayara-lua.my.canva.site/_assets/media/8f49b7b71ec819d19f9c705471ee86ae.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/8f49b7b71ec819d19f9c705471ee86ae.svg	(from https://kayara-lua.my.canva.site/)
19:12:08	36610/36610	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:12:07%20GMT	https://kayara-lua.my.canva.site/_assets/media/7372c744fbede6917d704015adafdf7a.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7372c744fbede6917d704015adafdf7a.png	(from https://kayara-lua.my.canva.site/)
19:12:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:07%20GMT	http://kayara-lua.my.canva.site/_assets/media/7a7916490233dca48abbc5b42d7ba002.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7a7916490233dca48abbc5b42d7ba002.svg	(from https://kayara-lua.my.canva.site/)
19:12:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:08%20GMT	http://kayara-lua.my.canva.site/_assets/media/862a131cda0ebe4ccc1319f4e20ef72c.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/862a131cda0ebe4ccc1319f4e20ef72c.png	(from https://kayara-lua.my.canva.site/)
19:12:09	1716/1716	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20Apr%202026%2022:12:08%20GMT	https://kayara-lua.my.canva.site/_assets/media/7a7916490233dca48abbc5b42d7ba002.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/7a7916490233dca48abbc5b42d7ba002.svg	(from https://kayara-lua.my.canva.site/)
19:12:09	24927/24927	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:12:09%20GMT	https://kayara-lua.my.canva.site/_assets/media/862a131cda0ebe4ccc1319f4e20ef72c.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/862a131cda0ebe4ccc1319f4e20ef72c.png	(from https://kayara-lua.my.canva.site/)
19:12:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:09%20GMT	http://kayara-lua.my.canva.site/_assets/media/e7a44e15a2cf2958837e459e72528ba0.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e7a44e15a2cf2958837e459e72528ba0.png	(from https://kayara-lua.my.canva.site/)
19:12:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:10%20GMT	http://kayara-lua.my.canva.site/_assets/media/60e4d9e320435129bc1a303589c95a7d.svg	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/60e4d9e320435129bc1a303589c95a7d.svg	(from https://kayara-lua.my.canva.site/)
19:12:12	40260/40260	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Apr%202026%2022:12:10%20GMT	https://kayara-lua.my.canva.site/_assets/media/e7a44e15a2cf2958837e459e72528ba0.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/e7a44e15a2cf2958837e459e72528ba0.png	(from https://kayara-lua.my.canva.site/)
19:12:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20Apr%202026%2022:12:12%20GMT	http://kayara-lua.my.canva.site/_assets/media/573e745358c6976bfff7bdea52c40729.png	F:/Documentos/repo/kayara-lua/kayara-lua/kayara-lua.my.canva.site/_assets/media/573e745358c6976bfff7bdea52c40729.png	(from https://kayara-lua.my.canva.site/)
